id,adunit_name,asset_name,adunit_id,status,integration_type,publisher,network,media_type,venue_type,venue_name,city,postal_code,county,state,dma,country,latitude,longitude,address,cpm,currency,four_week_impressions,impression_multiplier,bidstream_impressions,bidstream_inferred_impressions,screen_count,min_duration,max_duration,supports_video,supports_banner,supports_audio,supports_dynamic_creative,slot_dimensions,preferred_ad_format,ad_formats,restrictions,languages,open_ooh_venue_category_id,asset_image_url
1489686,1202,1202,3c028472-3676-4382-9cf8-ea5b2c5c45f6,live,API,New Tradition,New Tradition,,Outdoor|Billboards|Spectacular,1202,BOSTON,02118,Suffolk County - MA,MA,"Boston (Manchester), MA-NH",USA,42.345757,-71.061513,"213 Albany St, Boston, MA 02118",10.0000,USD,24162160,240.49,236184740,53222400,1,10,10,false,true,false,true,456x456,456x456,,,,30103,https://www.dropbox.com/scl/fo/9zz7d6z3t84bq91vfhgwh/AI5-8Y6Nv_HKJL7uSPOAbpw?rlkey=eza0vovpjnvf8h8ip3sjoqlld&st=plvuhuoy&dl=0
1503232,OT0TS7170,OT0TS7170,6186e51b-5b9b-42af-9a26-48b8ec6f1178,live,API,Outfront,The Wedge,Spectacular,Outdoor|Billboards|Spectacular,Digital Displays,NEW YORK,10036,New York County - NY,NY,"New York, NY",USA,40.759924,-73.984724,The Wedge - Broadway & 48th St,25.0000,USD,14866356,614.515377,81592676,922433,1,10,10,false,true,false,true,1400x840,1400x840,,"Cigars,Food & Drink,Government,Illegal Content,Law,Non-Standard Content,& Politics,Pornography",,30103,https://mapweb.outfront.com/handlers/image.ashx?t=photo&m=OT&p=0TS7170A
1526436,LO0001900,LO0001900,aedb0228-813c-45d5-9ad7-de9aabca8fc6,live,API,Outfront,Figueroa - Wilshire Grand,Spectacular,Outdoor|Billboards|Spectacular,Digital Displays,LOS ANGELES,90017,Los Angeles County - CA,CA,"Los Angeles, CA",USA,34.049652,-118.260106,The Wilshire Grand - Figueroa W/L N/O Seventh - WILSHIRE GRAND%,25.0000,USD,10062164,399.2922222,54385837,541188,1,8,8,false,true,false,true,1920x940,1920x940,1920x940,"Cigars,Government,Hotels,Law,& Politics",,30103,https://mapweb.outfront.com/handlers/image.ashx?t=photo&m=LO&p=0001900A
1526965,OT0TS7160,OT0TS7160,ae526d98-43e9-4b06-bc22-2e0987f38163,live,API,Outfront,2 Times Square,Spectacular,Outdoor|Billboards|Spectacular,Digital Displays,NEW YORK,10036,New York County - NY,NY,"New York, NY",USA,40.759392,-73.984820,The Cube - 47th St btw 7th Ave & Broadway,25.0000,USD,43212120,1786.215278,59963988,686186,1,10,10,false,true,false,true,4416x1656,4416x1656,,"Cigars,Food & Drink,Government,Illegal Content,Law,Non-Standard Content,& Politics,Pornography",,30103,https://mapweb.outfront.com/handlers/image.ashx?t=photo&m=OT&p=0TS7160A
1602674,NYC000250,NYC000250,5cb23e0f-05f3-4cd3-ad16-20a6b8b36b84,live,API,ClearChannelOutdoor,ClearChannelOutdoor Times Square,Spectacular,Outdoor|Billboards|Spectacular,NYC000250,NEW YORK,10036,New York County - NY,NY,"New York, NY",USA,40.760298,-73.984913,"",18.0000,USD,63023,624.0627446,26032952,26032952,1,15,15,true,true,false,true,3312x936,3312x936,,,,30103,""
1650764,NYC000016,NYC000016,3cd84024-ee99-44ef-a16d-c212b4c49578,live,API,ClearChannelOutdoor,ClearChannelOutdoor Times Square,Spectacular,Outdoor|Billboards|Spectacular,NYC000016,NEW YORK,10019,New York County - NY,NY,"New York, NY",USA,40.761033,-73.984625,"",18.0000,USD,23423,568.2432804,109330613,109330613,1,15,15,true,true,false,true,1188x814,1188x814,,,,30103,""
1650765,NYCBRILL5,NYCBRILL5,a7ebef3a-b0b8-445c-862d-9155d9294afc,live,API,ClearChannelOutdoor,ClearChannelOutdoor Times Square,Spectacular,Outdoor|Billboards|Spectacular,NYCBRILL5,NEW YORK,10019,New York County - NY,NY,"New York, NY",USA,40.761080,-73.984490,"",25.0000,USD,27085576,644.6386179,36611750,36611750,5,15,15,true,true,false,true,432x792,432x792,,,,30103,""
1657948,1052,1052,66aa7be3-757f-4b9b-a189-61e17e863ad8,on_demand,VAST,New Tradition,New Tradition,,Outdoor|Billboards|Spectacular,1052,NEW YORK,10036,New York County - NY,NY,"New York, NY",USA,40.756421,-73.986488,"1 Times Square (1471 Broadway), New York, NY, 10036",7.5000,USD,22683064,1125.15,0,0,1,15,15,true,true,false,false,1120x928,1120x928,1120x928,"Adult Education,AIDS/HIV,Alternative Medicine,Bed & Breakfasts,Body Art,Budget Travel,Business Travel,Camping,Cigars,Copyright Infringement,Extreme Graphic/Explicit Violence,Government,Hate Content,Hotels,Illegal Content,Incentivized,Law,Music,News,Non-Standard Content,& Politics,Pornography,Real Estate,Religion & Spirituality,Roleplaying Games,Spas,Spyware/Malware,Under Construction,Unmoderated UGC,U.S. Military,Warez",,30103,https://www.dropbox.com/scl/fo/8xgzuix8bkgvy1r10i7z2/AAKWg4X0v5li8qIWdg9nCnc?rlkey=if6ebxl4t5xjtypi0s71txkn1&st=6wphtbvq&dl=0
1658849,1201,1201,48b193f1-5e06-4372-8671-9f2657d03d5a,live,API,New Tradition,New Tradition,,Outdoor|Billboards|Spectacular,1201,BOSTON,02116,Suffolk County - MA,MA,"Boston (Manchester), MA-NH",USA,42.350968,-71.064829,240-242 Tremont St.,10.0000,USD,4848296,240.49,75470328,20740633,1,10,10,false,true,false,true,1710x855,1710x855,1710x855,"Adult Education,AIDS/HIV,Alternative Medicine,Bed & Breakfasts,Body Art,Budget Travel,Business Travel,Camping,Cigars,Copyright Infringement,Extreme Graphic/Explicit Violence,Government,Hate Content,Hotels,Illegal Content,Incentivized,Law,News,Non-Standard Content,& Politics,Pornography,Real Estate,Religion & Spirituality,Roleplaying Games,Spas,Spyware/Malware,Under Construction,Unmoderated UGC,U.S. Military,Warez",,30103,https://www.dropbox.com/scl/fo/dydul0pou2r6ddbaqaz5o/APVHwpoZex-lZBm7nIQH_qs?rlkey=fk1lbus07fion8dqh4k5y1tc8&st=8jfy27dv&dl=0
1659177,1051,1051,d2ace474-2ed6-486b-8de3-47aec30423d5,on_demand,VAST,New Tradition,New Tradition,,Outdoor|Billboards|Spectacular,1051,NEW YORK,10036,New York County - NY,NY,"New York, NY",USA,40.756421,-73.986488,"1 Times Square (1471 Broadway), New York, NY, 10036",7.5000,USD,11019556,4316.78,38350415,38350415,1,15,15,true,true,false,false,1312x7416,1312x7416,1312x7416,"Adult Education,AIDS/HIV,Alternative Medicine,Bed & Breakfasts,Body Art,Budget Travel,Business Travel,Camping,Cigars,Copyright Infringement,Extreme Graphic/Explicit Violence,Government,Hate Content,Hotels,Illegal Content,Incentivized,Law,Music,News,Non-Standard Content,& Politics,Pornography,Real Estate,Religion & Spirituality,Roleplaying Games,Spas,Spyware/Malware,Under Construction,Unmoderated UGC,U.S. Military,Warez",,30103,https://www.dropbox.com/scl/fo/gh94ud9buq1y6jecyljkl/ALt10DkZODvufuO3RRTuAoc?rlkey=9xdwh28le9neeofk17hxj957q&st=5d5kbgrr&dl=0
1673224,NYCD00127,NYCD00127,27c34054-46b8-4476-8677-64c790eda3aa,live,API,ClearChannelOutdoor,ClearChannelOutdoor Times Square,Spectacular,Outdoor|Billboards|Spectacular,NYCD00127,NEW YORK,10036,New York County - NY,NY,"New York, NY",USA,40.759319,-73.985285,"",18.0000,USD,40666,997.2120095,88267658,88267658,1,15,15,true,true,false,true,1296x1296,1296x1296,,Hotels,,30103,""
1673259,NYCD00128,NYCD00128,b2e66661-ca27-4188-8535-48b272e67907,live,API,ClearChannelOutdoor,ClearChannelOutdoor Times Square,Spectacular,Outdoor|Billboards|Spectacular,NYCD00128,NEW YORK,10036,New York County - NY,NY,"New York, NY",USA,40.758763,-73.984758,"",18.0000,USD,22614,1214.854184,177441883,177441883,1,15,15,true,true,false,true,2026x1126,2026x1126,,,,30103,""
1673298,NYC022279,NYC022279,a39f40b5-1d11-4305-87c3-0cbb9ecf20fe,live,API,ClearChannelOutdoor,ClearChannelOutdoor Times Square,Spectacular,Outdoor|Billboards|Spectacular,NYC022279,NEW YORK,10001,New York County - NY,NY,"New York, NY",USA,40.751067,-73.990425,"",18.0000,USD,711861,379.6002762,77642796,77642796,1,15,15,true,true,false,true,648x468,648x468,,"Cocktails/Beer,Illegal Content,Politics,Pornography,Sexuality,Smoking Cessation,U.S. Government Resources",,30103,""
1673303,NYCD00126,NYCD00126,737503fd-1a9b-47a5-a338-e2ca102c0231,live,API,ClearChannelOutdoor,ClearChannelOutdoor Times Square,Spectacular,Outdoor|Billboards|Spectacular,NYCD00126,NEW YORK,10036,New York County - NY,NY,"New York, NY",USA,40.759322,-73.985320,"",18.0000,USD,45129,1095.762052,94126890,94126890,1,15,15,true,true,false,true,900x1600,900x1600,,Hotels,,30103,""
1677390,189397412,Denver Digital 1025,f0009e30-b26b-4cef-a178-bd89d98f1373,on_demand,Broadsign,Branded Cities,Denver Digital Network 1025D,Spectacular,Outdoor|Billboards|Spectacular,Denver Digital Network,DENVER,80202,Denver County - CO,CO,"Denver, CO",USA,39.746533,-104.993748,"Champa St & 16th St Mall, Denver CO, 80202",20.0000,USD,2599968,14.7,53011,52780,1,15,15,true,true,false,true,960x540,960x540,960x540,,,30103,http://brandedcities.com/assets/ps_img/dtd/DTD_1025.jpg
1677391,2048270993,Denver Digital 1016,d8329bdd-a400-4414-be45-4d446017b29b,on_demand,Broadsign HB,Branded Cities,Denver Digital Network 1016D,Spectacular,Outdoor|Billboards|Spectacular,Denver Digital Network,DENVER,80202,Denver County - CO,CO,"Denver, CO",USA,39.746045,-104.997906,"14th & Araphahoe, Denver CO, 80202",20.0000,USD,2037984,38.35,75433,75259,1,15,15,true,true,false,true,456x360,456x360,"456x360,960x540",,,30103,http://brandedcities.com/assets/ps_img/dtd/DTD_1016.jpg
1677392,2046924670,Denver Digital 1001,be9934e4-51e0-4076-a534-6e032b005ad5,on_demand,Broadsign HB,Branded Cities,Denver Digital Network 1001D,Spectacular,Outdoor|Billboards|Spectacular,Denver Digital Network,DENVER,80202,Denver County - CO,CO,"Denver, CO",USA,39.744414,-104.996386,"14th St & Champa St, Denver CO, 80202",20.0000,USD,3811904,172.17,192251,191477,1,15,15,true,true,false,true,1100x462,1100x462,"1100x462,960x540",,,30103,http://brandedcities.com/assets/ps_img/dtd/DTD_1001.jpg
1677394,1003324712,Harmon Corner,43b41ebe-ca16-49e0-8518-dff33d7d9daa,on_demand,Broadsign,Branded Cities,Harmon Corner,Spectacular,Outdoor|Billboards|Spectacular,Las Vegas Strip,LAS VEGAS,89109,Clark County - NV,NV,"Las Vegas, NV",USA,36.108826,-115.172516,"3717 Las Vegas Blvd S, Las Vegas, NV 89109",10.0000,USD,133134920,1830.01,181315671,180781311,1,15,15,true,true,false,true,8790x1710,8790x1710,,,,30103,https://brandedcities.com/wp-assets/photosheets/lv/lv_harmon_ps.pdf
1677395,1040379115,Bryant Park Digital,118022a2-19ff-4580-af2f-3926b8a0f5e8,on_demand,Broadsign,Branded Cities,Bryant Park Digital,Spectacular,Outdoor|Billboards|Spectacular,Midtown Manhattan Spectacular,NEW YORK,10036,New York County - NY,NY,"New York, NY",USA,40.755326,-73.985617,"130 W 42nd Street, NY, NY 10036",12.0000,USD,28297320,607.35,19053873,19005085,1,15,15,true,true,false,true,2304x840,2304x840,,,,30103,http://brandedcities.com/assets/ps_img/ny/NY_BPD.jpg
1681029,OT00M-431,OT00M-431,27bfd10f-82ac-4377-939b-9a8c04467eab,live,API,Outfront,Penn Digital,Spectacular,Outdoor|Billboards|Spectacular,Digital Displays,NEW YORK,10001,New York County - NY,NY,"New York, NY",USA,40.750281,-73.990879,Penn Digital - 7th Avenue @ 33rd Street,25.0000,USD,15702168,519.2515873,72059832,738885,1,8,8,false,true,false,true,2520x1944,2520x1944,,"Cigars,Government,Illegal Content,Law,Non-Standard Content,& Politics,Pornography,Religion & Spirituality",,30103,https://mapweb.outfront.com/handlers/image.ashx?t=photo&m=OT&p=00M-431A
1681034,OT00M-159,OT00M-159,21b0b4d1-1567-434a-be9a-4556a3fa648d,live,API,Outfront,The Beast,Spectacular,Outdoor|Billboards|Spectacular,Digital Displays,NEW YORK,10036,New York County - NY,NY,"New York, NY",USA,40.757363,-73.985576,The Digital Beast - Broadway btw 44th and 45th,25.0000,USD,27289684,1353.65496,127277856,8084357,1,15,15,false,true,false,true,3840x2160,3840x2160,,"Cocktails/Beer,Dating,Gay Life,Government,Incest/Abuse Support,Law,Men's Health,& Politics,Pornography,Pregnancy,Religion & Spirituality,Sexuality,Smoking Cessation,Substance Abuse,Wine,Women's Health",,30103,https://mapweb.outfront.com/handlers/image.ashx?t=photo&m=OT&p=00M-159A
1879372,2003274223,Broadway Plaza Digital,83ac3412-25fe-4fa9-9046-5e8dc39f45f4,live,Broadsign HB,Branded Cities,New York,Spectacular,Outdoor|Billboards|Spectacular,Times Square Spectacular,NEW YORK,10036,New York County - NY,NY,"New York, NY",USA,40.756251,-73.986097,"4 Times Square, NY, NY 10036",12.0000,USD,122845800,807.1,27854520,27769785,1,15,15,true,true,false,true,2656x600,2656x600,,,,30103,http://brandedcities.com/assets/ps_img/ny/ny_bplaza.jpg
1879373,456317698,The bLVd,3256fcf1-61cf-4fb0-a96c-e81770cc22f1,on_demand,Broadsign,Branded Cities,The bLVd,Spectacular,Outdoor|Billboards|Spectacular,Las Vegas Strip,LAS VEGAS,89109,Clark County - NV,NV,"Las Vegas, NV",USA,36.125253,-115.169826,"3300 S Las Vegas Blvd, Las Vegas, NV 89109",10.0000,USD,109801080,872.22,13384854,13340382,1,15,15,true,true,false,true,5376x1376,5376x1376,5376x1376,,,30103,https://brandedcities.com/wp-content/uploads/2021/09/210205_RemyMartin_bLVd_Fsm-uai-2880x1916.jpg
1879374,1426362016,Denver Digital 1038,3d033297-5796-4dd3-9276-09c8746297fd,on_demand,Broadsign HB,Branded Cities,Denver Digital Network 1038D,Spectacular,Outdoor|Billboards|Spectacular,Denver Digital Network,DENVER,80202,Denver County - CO,CO,"Denver, CO",USA,39.742740,-104.994400,"14th & Welton, Denver CO, 80202",20.0000,USD,1290400,32.67,147924,147375,1,15,15,true,true,false,true,880x256,880x256,"880x256,960x540",,,30103,http://brandedcities.com/assets/ps_img/dtd/DTD_1038.jpg
1879381,306222053,Nasdaq,48520ce6-53c4-4212-a4c7-ff30f452c0fe,on_demand,Broadsign,Branded Cities,NASDAQ,Spectacular,Outdoor|Billboards|Spectacular,Times Square Spectacular,NEW YORK,10036,New York County - NY,NY,"New York, NY",USA,40.756389,-73.986026,"4 Times Square, NY, NY 10036",12.0000,USD,157176528,932.63,81192826,80969941,1,15,15,true,true,false,true,1832x2336,1832x2336,1832x2336,,,30103,http://brandedcities.com/assets/ps_img/ny/NY_TS_Nasdaq.jpg
1956965,WAS-DG-503,WAS-DG-503,96078537-08ec-4338-b90f-0d2aca29446d,live,API,Orange Barrel Media,Orange Barrel Media,Spectacular,Outdoor|Billboards|Spectacular,WAS-DG-503,WASHINGTON,20001,District of Columbia County - DC,DC,"Washington, DC (Hagerstown, MD)",USA,38.899061,-77.021632,"Downtown, Penn Quarter, Chinatown / 7th and G Streets at Gallery Place, Capital One Arena",15.0000,USD,6633304,19.19358796,0,0,1,15,15,true,true,false,true,408x522,408x522,408x522,"Dining Out,Extreme Graphic/Explicit Violence,Illegal Content,Pornography,Profane Content,Sexuality",,30103,https://www.dropbox.com/scl/fi/qoqktajo9ig70aw7dn5bv/WAS-DG-503_Spec.pdf?rlkey=h6hgvjfier0x7rnhqvjmmfeou&dl=0
1956966,WAS-DG-502,WAS-DG-502,8f02c2e3-505b-477c-b37d-b3c785d0b0b0,live,API,Orange Barrel Media,Orange Barrel Media,Spectacular,Outdoor|Billboards|Spectacular,WAS-DG-502,WASHINGTON,20001,District of Columbia County - DC,DC,"Washington, DC (Hagerstown, MD)",USA,38.899061,-77.021632,"Downtown, Penn Quarter, Chinatown / 7th and G Streets at Gallery Place, Capital One Arena",15.0000,USD,5598790,16.20020255,0,0,1,15,15,true,true,false,true,408x522,408x522,408x522,"Dining Out,Extreme Graphic/Explicit Violence,Illegal Content,Pornography,Profane Content,Sexuality",,30103,https://www.dropbox.com/scl/fi/2oco0nw9xrhsg6adzt3zk/WAS-DG-502_Spec.pdf?rlkey=2ivegeek8voyzum31iwjjrk6i&dl=0
1956967,PIT-DG-503,PIT-DG-503,1424e86c-6611-4617-93bf-01823e6cdea7,live,VAST,Orange Barrel Media,Orange Barrel Media,Spectacular,Outdoor|Billboards|Spectacular,PIT-DG-503,PITTSBURGH,15223,Allegheny County - PA,PA,"Pittsburgh, PA",USA,40.494288,-79.941556,Route 28 at Route 8 between Fox Chapel and Downtown,10.0000,USD,2106953,6.09650752,276086,60794,1,15,15,false,true,false,true,380x570,380x570,380x570,"Illegal Content,Non-Standard Content,Sexuality",,30103,https://www.dropbox.com/scl/fi/qcof8t0d20kdxrnhhbofa/PIT-DG-503_Spec.pdf?rlkey=r26mtrj0eqhz8ac7re5r7yfzx&dl=0
1956970,NOR-DG-501,NOR-DG-501,817b72d4-0e6b-40f6-a490-840535404667,live,API,Orange Barrel Media,Orange Barrel Media,Spectacular,Outdoor|Billboards|Spectacular,NOR-DG-501,NORFOLK,23510,Norfolk County - VA,VA,"Norfolk-Portsmouth-Newport News, VA",USA,36.844653,-76.291465,"Norfolk, Waterside / 333 Waterside Drive, Corner of Martins Lane and Waterside Drive",15.0000,USD,2912780,8.42818287,137125,26456,1,15,15,false,true,false,true,480x696,480x696,480x696,"Government,Illegal Content,Law,Non-Standard Content,& Politics,Religion & Spirituality",,30103,https://www.dropbox.com/scl/fi/fyj5tx4pwstma9hxsvmoo/NOR-DG-501_Spec.pdf?rlkey=ig0brlndfpvzpom9u9ugkzftq&dl=0
1956971,NOR-DG-500,NOR-DG-500,505b47a2-85d6-49ab-aa38-ae9f2a00b00a,live,API,Orange Barrel Media,Orange Barrel Media,Spectacular,Outdoor|Billboards|Spectacular,NOR-DG-500,NORFOLK,23510,Norfolk County - VA,VA,"Norfolk-Portsmouth-Newport News, VA",USA,36.844378,-76.290284,"Norfolk, Waterside / 333 Waterside Drive, Corner of Atlantic Street and Waterside Drive",15.0000,USD,1313589,3.8008941,144890,24014,1,15,15,false,true,false,true,480x696,480x696,480x696,"Government,Illegal Content,Law,Non-Standard Content,& Politics,Religion & Spirituality",,30103,https://www.dropbox.com/scl/fi/ys4fqtoc5ir2zy2m1rrpe/NOR-DG-500_Spec.pdf?rlkey=ckjxj7pammiarbimmwiv34mqs&dl=0
1956972,LA-DG-506,LA-DG-506,5b7bb5b2-a4f5-49ca-827c-3ab85a546650,live,API,Orange Barrel Media,Orange Barrel Media,Spectacular,Outdoor|Billboards|Spectacular,LA-DG-506,LOS ANGELES,90028,Los Angeles County - CA,CA,"Los Angeles, CA",USA,34.101483,-118.331484,Los Angeles / Hollywood / Fox Theatre,15.0000,USD,15121081,43.75312789,2059479,640493,2,15,15,true,true,false,true,792x216,792x216,792x216,"Bicycling,Bodybuilding,Boxing,Dining Out,Government,Illegal Content,Law,Politics,& Politics,Pornography",,30103,https://www.dropbox.com/scl/fi/5nig1g6rbzgjnbnl41g02/LA-DG-506_Spec.pdf?rlkey=uiw2ywb67u13vhirsmp3y6pbd&dl=0
1956973,KC-DG-503,KC-DG-503,2a4d224c-2985-4101-ace3-9a134a75614e,live,API,Orange Barrel Media,Orange Barrel Media,Spectacular,Outdoor|Billboards|Spectacular,KC-DG-503,KANSAS CITY,64106,Jackson County - MO,MO,"Kansas City, MO-KS",USA,39.096461,-94.581380,"Power & Light District, Kansas City, MO / Located on Two Light Luxury Apartments at the corner of Truman and Grand; adjacent to the Sprint Center",15.0000,USD,9938412,28.75697917,475447,49285,1,15,15,true,true,false,true,1044x522,1044x522,1044x522,"Government,Illegal Content,Law,Non-Standard Content,& Politics,Real Estate",,30103,https://www.dropbox.com/scl/fi/8a9xiqe93bc2t9mtkqomp/KC-DG-503_Spec.pdf?rlkey=ayno94qiooxbw37hbziq4nxvf&dl=0
1956974,KC-DG-502,KC-DG-502,14f85ab4-d83c-4ee6-a029-0dc3c77d2b9f,live,API,Orange Barrel Media,Orange Barrel Media,Spectacular,Outdoor|Billboards|Spectacular,KC-DG-502,KANSAS CITY,64105,Jackson County - MO,MO,"Kansas City, MO-KS",USA,39.097700,-94.583400,"Power & Light District, Kansas City, MO / 1350 Main Street in front of the Garment District, adjacent to the Kansas City Convention Center",15.0000,USD,5805400,16.79803241,132501,16302,1,15,15,true,true,false,true,688x728,688x728,688x728,"Government,Illegal Content,Law,Non-Standard Content,& Politics,Real Estate",,30103,https://www.dropbox.com/scl/fi/t4bzj8dnoryfsrscrud32/KC-DG-502_Spec.pdf?rlkey=2qpniptkwpk1jggltrfmkp03f&dl=0
1956975,KC-DG-501,KC-DG-501,f13630a9-a2db-4433-adbc-930b75273338,live,API,Orange Barrel Media,Orange Barrel Media,Spectacular,Outdoor|Billboards|Spectacular,KC-DG-501,KANSAS CITY,64106,Jackson County - MO,MO,"Kansas City, MO-KS",USA,39.097500,-94.581200,"Power & Light District, Kansas City, MO / 1370 Grand Boulevard in front of Sprint Center and KC LIVE!",15.0000,USD,9019569,26.09828993,102683,35067,1,15,15,true,true,false,true,688x768,688x768,688x768,"Government,Illegal Content,Law,Non-Standard Content,& Politics,Real Estate",,30103,https://www.dropbox.com/scl/fi/irp4bhtwhcet984uk4o4r/KC-DG-501_Spec.pdf?rlkey=tbkj41e8n57ec89zdrqrnlbgg&dl=0
1956976,KC-DG-500,KC-DG-500,472b4ae3-54c8-4264-a3c9-60f345a4d11e,live,API,Orange Barrel Media,Orange Barrel Media,Spectacular,Outdoor|Billboards|Spectacular,KC-DG-500,KANSAS CITY,64106,Jackson County - MO,MO,"Kansas City, MO-KS",USA,39.097500,-94.581200,"Power & Light District, Kansas City, MO / 1370 Grand Boulevard in front of Sprint Center and KC LIVE!",15.0000,USD,8346003,24.14931424,472228,53115,1,15,15,true,true,false,true,688x768,688x768,688x768,"Government,Illegal Content,Law,Non-Standard Content,& Politics,Real Estate",,30103,https://www.dropbox.com/scl/fi/f7ean2do146lh4ob4gqbd/KC-DG-500_Spec.pdf?rlkey=9mt67qt6d4szqrhf8wr6lgn3k&dl=0
1956977,DEN-DG-514,DEN-DG-514,3b61adf4-6f7f-417d-9ed6-6f4e933aa6b7,live,API,Orange Barrel Media,Orange Barrel Media,Spectacular,Outdoor|Billboards|Spectacular,DEN-DG-514,DENVER,80202,Denver County - CO,CO,"Denver, CO",USA,39.743556,-104.990233,"Downtown Denver, 16th Street between Tremont & Glenarm St",10.0000,USD,9954328,28.80303241,521218,184568,2,15,15,true,true,false,true,270x495,270x495,270x495,"Bed & Breakfasts,Government,Hotels,Law,Non-Standard Content,& Politics,Profane Content,Religion & Spirituality,Sexuality",,30103,https://www.dropbox.com/scl/fi/t1h6lqhecms7yoi6ficw1/DEN-DG-514_Spec.pdf?rlkey=lvhymf0ge844qwo7cjd7wwjkh&dl=0
1956978,DEN-DG-513,DEN-DG-513,99a6b785-9c2d-430e-8ec0-68cfa416279c,live,API,Orange Barrel Media,Orange Barrel Media,Spectacular,Outdoor|Billboards|Spectacular,DEN-DG-513,DENVER,80202,Denver County - CO,CO,"Denver, CO",USA,39.744074,-104.990909,"Downtown Denver, 16th Street between Welton & Glenarm St",10.0000,USD,7947559,22.99640914,495322,156756,2,15,15,true,true,false,true,270x495,270x495,270x495,"Bed & Breakfasts,Government,Hotels,Law,Non-Standard Content,& Politics,Profane Content,Religion & Spirituality,Sexuality",,30103,https://www.dropbox.com/scl/fi/qe4a32x9t03ha9gz7romq/DEN-DG-513_Spec.pdf?rlkey=qo1o4ny4bdo10gsrtwb3iglet&dl=0
1956979,WAS-DG-507,WAS-DG-507,4a73991a-03f8-4c17-9a68-0e7bb870ecc0,live,API,Orange Barrel Media,Orange Barrel Media,Spectacular,Outdoor|Billboards|Spectacular,WAS-DG-507,WASHINGTON,20003,District of Columbia County - DC,DC,"Washington, DC (Hagerstown, MD)",USA,38.874800,-77.006089,Navy Yard/ Nationals Ball Park / 1299 First Street SE at N Street,20.0000,USD,2827064,8.18016204,235121,73539,2,15,15,false,true,false,true,1008x288,1008x288,1008x288,"Extreme Graphic/Explicit Violence,Illegal Content,Personal Finance,Politics,Pornography,Profane Content,Religion & Spirituality",,30103,https://www.dropbox.com/scl/fi/0skkvhc8qrux4ktupfqjn/WAS-DG-507_Spec.pdf?rlkey=0ukl08g1czh2kjjnx47aeg74p&dl=0
1956980,WAS-DG-506,WAS-DG-506,6b63e4db-9b67-4fde-94cd-c8266f0281ea,live,API,Orange Barrel Media,Orange Barrel Media,Spectacular,Outdoor|Billboards|Spectacular,WAS-DG-506,WASHINGTON,20003,District of Columbia County - DC,DC,"Washington, DC (Hagerstown, MD)",USA,38.874784,-77.007258,Nationals Ballpark District/ Washington D.C.,20.0000,USD,6143466,17.77623264,306987,32940,2,15,15,false,true,false,true,1800x252,1800x252,1800x252,"Dining Out,Extreme Graphic/Explicit Violence,Illegal Content,Politics,Pornography,Profane Content,Religion & Spirituality",,30103,https://www.dropbox.com/scl/fi/sne8bmo1fgfjrhhekzsns/WAS-DG-506_Spec.pdf?rlkey=ra2vvojgv6za9rkfqszy3d9hu&dl=0
1956981,WAS-DG-505,WAS-DG-505,04e1e590-169a-41ca-9b4f-7308aa2bf8ab,live,API,Orange Barrel Media,Orange Barrel Media,Spectacular,Outdoor|Billboards|Spectacular,WAS-DG-505,WASHINGTON,20003,District of Columbia County - DC,DC,"Washington, DC (Hagerstown, MD)",USA,38.874774,-77.008262,Navy Yard/ Nationals Ball Park / 1221 Van Street,20.0000,USD,8244527,23.85569155,386300,44994,2,15,15,false,true,false,true,1764x360,1764x360,1764x360,"Dining Out,Extreme Graphic/Explicit Violence,Illegal Content,Politics,Pornography,Profane Content,Religion & Spirituality",,30103,https://www.dropbox.com/scl/fi/v0bcrars2ghx4jbqxolew/WAS-DG-505_Spec.pdf?rlkey=ko6g0g80suvnw9dney4l409xc&dl=0
1956982,WAS-DG-504,WAS-DG-504,7aeede47-5823-4420-97a1-43d6206ad268,live,API,Orange Barrel Media,Orange Barrel Media,Spectacular,Outdoor|Billboards|Spectacular,WAS-DG-504,WASHINGTON,20003,District of Columbia County - DC,DC,"Washington, DC (Hagerstown, MD)",USA,38.874751,-77.007653,Navy Yard/ Nationals Ball Park / 1201 Half Street SE,20.0000,USD,4844399,14.01735822,576422,183360,2,15,15,false,true,false,true,2592x360,2592x360,2592x360,"Dining Out,Extreme Graphic/Explicit Violence,Illegal Content,Politics,Pornography,Profane Content,Religion & Spirituality",,30103,https://www.dropbox.com/scl/fi/k1zhxi9mioj9rgo1i4qdf/WAS-DG-504_Spec.pdf?rlkey=ni91lam9xk3gx9bk3pjtl19zs&dl=0
1956983,WAS-DG-500,WAS-DG-500,f88c31e9-6ba3-47de-a3bf-76b9749db130,live,API,Orange Barrel Media,Orange Barrel Media,Spectacular,Outdoor|Billboards|Spectacular,WAS-DG-500,WASHINGTON,20001,District of Columbia County - DC,DC,"Washington, DC (Hagerstown, MD)",USA,38.899694,-77.021721,"Downtown, Penn Quarter, Chinatown / 7th and H Streets at Gallery Place, Capital One Arena",25.0000,USD,11527037,33.35369502,1101968,89870,3,15,15,true,true,false,true,1440x270,1440x270,1440x270,"Cell Phones,Dining Out,Extreme Graphic/Explicit Violence,Illegal Content,Politics,Pornography,Profane Content,Sexuality",,30103,https://www.dropbox.com/scl/fi/ovhfkbfad9alelg3tfdtn/WAS-DG-500_Spec.pdf?rlkey=nsvf8omq14l5h4sawrdqb1lah&dl=0
